name,lat,lng
Osaka,36.9514,-82.8144
Mahaska,39.9873,-97.3537
Delacroix,29.7652,-89.7874
Shelltown,40.4568,-78.2066
Louisburg,37.7564,-93.141
St. Joseph,42.9123,-94.2308
Calvert,31.154,-88.0169
Lemoyne,41.2765,-101.8134
Bison,36.196,-97.8979
Blanco,34.7507,-95.7736
Latham,38.5599,-92.6814
Willington,33.9687,-82.4576
Climbing Hill,42.3394,-96.0811
Farmer,43.7252,-97.689
Columbus,48.905,-102.7812
Strawn,40.6537,-88.3999
Woodlawn,33.9668,-92.0452
Trail,47.7833,-95.6981
Waumandee,44.3024,-91.7051
Skwentna,61.9314,-151.2096
Mizpah,47.9209,-94.2132
Valley Head,38.5472,-80.032
Robbins,36.3536,-84.5839
Old Agency,47.3226,-114.2987
Royal,42.3329,-98.1252
Twin Hills,59.0815,-160.2826
Frankewing,35.1943,-86.857
Hornitos,37.5026,-120.2388
Ashley,39.2537,-91.2239
Dawn,39.6713,-93.6341
Union Grove,34.4025,-86.4483
Englevale,46.3912,-97.9038
Melvin Village,43.6896,-71.3064
De Witt,39.3849,-93.2199
Weitchpec,41.1969,-123.6939
Whitney,42.7837,-103.2567
Fittstown,34.6091,-96.6405
Dumb Hundred,40.317,-78.4105
Westford,42.6511,-74.8005
Trosky,43.8884,-96.2509
Dekorra,43.4539,-89.4603
Gardner,37.7889,-105.1644
Chimney Hill,42.8888,-72.904
Grace City,47.5513,-98.8039
Springbrook,45.9469,-91.6889
Rodney,42.2045,-95.9507
Powersville,40.5496,-93.3002
Homestown,36.3318,-89.8242
Maskell,42.6904,-96.9809
Peach Creek,37.877,-81.9797
De Graff,45.26,-95.4683
Mountain,48.6843,-97.8648
Sharon,33.5601,-82.795
Smicksburg,40.8702,-79.1711
Keystone,37.4158,-81.4463
Eagle Rock,36.55,-93.7422
Kinross,41.4591,-91.9873
Prescott,46.0487,-122.8879
Cottage Grove,36.3783,-88.4786
Washita,35.1043,-98.3414
Spring Hill,41.4122,-93.6501
Foxholm,48.3654,-101.5721
Symerton,41.3256,-88.053
Campo Bonito,32.5629,-110.6984
Hartville,42.3277,-104.7245
Tightwad,38.3096,-93.5466
Basco,40.3278,-91.1996
Paac Ciinak,44.8579,-89.155
Mountain View,35.0046,-108.3979
Solen,46.3873,-100.7958
Oberon,47.9242,-99.2059
Truxton,35.487,-113.5607
Pinehaven,35.3357,-108.671
La Clede,38.8806,-88.7128
Equality,32.7634,-86.106
Hartwell,38.4331,-93.9342
Marrowbone,36.832,-85.5053
Regina,36.1947,-106.9453
Vermillion,39.7183,-96.2659
Chelsea,45.1675,-98.7434
Otter Lake,43.5942,-75.1159
Keenes,38.3386,-88.6419
Staint Clair,40.4786,-78.2284
Antietam,39.4151,-77.7364
Dayton,32.351,-87.6416
Gulkana,62.2155,-145.4449
McKinnon,41.0314,-109.9384
New Market,39.5019,-94.7995
Carrick,41.4467,-122.3635
Batesville,39.9156,-81.2824
Oldtown,39.545,-78.6148
Webster,40.1878,-79.8489
Fontanelle,41.5383,-96.4271
Rampart,65.4087,-149.9915
Gulf,35.5597,-79.2805
Hebgen Lake Estates,44.7692,-111.1905
Miami,39.3224,-93.2258
Orient,48.8637,-118.2059
Moffett,35.4059,-94.4552
Tindall,40.1609,-93.6096
Anthonyville,35.0398,-90.3403
Fairfield,40.2462,-112.0842
Strandburg,45.0441,-96.7604
Unity Village,38.9525,-94.3995
Point of Rocks,41.6831,-108.7755
Mercer,35.4745,-89.0394
Jennette,35.1639,-90.4092
Smith Village,35.4508,-97.457
Emelle,32.7287,-88.3165
South End,47.3231,-95.4788
Cromwell,41.0405,-94.4618
Alix,35.4219,-93.7289
Holt,48.2929,-96.1945
Richland,41.4367,-97.2152
Harrisburg,41.5505,-103.7267
Washington,38.7122,-78.1598
Windmill,31.9769,-108.6315
Butte,47.837,-100.6658
Downey,41.612,-91.3472
Saxon,46.494,-90.4098
Esbon,39.8219,-98.4339
McGrew,41.7477,-103.4177
Geyser,47.2633,-110.4927
Rivervale,35.6759,-90.3445
Mountville,34.3664,-81.9758
Homestead,41.7612,-91.8711
Kingston,32.9173,-107.7097
La Salle,44.0711,-94.5713
Zalma,37.1422,-90.0825
Isabella,36.2354,-98.3354
Utica,42.981,-97.4967
Albany,33.8769,-96.16
Wheatland,46.9049,-97.3455
King Lake,41.3135,-96.3017
Curryville,40.276,-78.3378
Kickapoo Site 7,39.6895,-95.6713
Tensed,47.1596,-116.9238
Fowlerton,28.4608,-98.8114
Danville,48.9938,-118.5068
Charleston Park,26.7055,-81.5807
McNab,33.6609,-93.8323
Trenton,41.066,-91.6395
Emet,34.2063,-96.5421
Claremont,45.6719,-98.0157
Numa,40.6853,-92.9803
Port Heiden,56.9426,-158.6047
McFarlan,34.8148,-79.9766
House,34.6492,-103.9038
Dwight,46.3039,-96.7402
Durham,38.4846,-97.2268
Shallow Water,38.3738,-100.9104
Nashoba,34.4816,-95.2143
Abbyville,37.9705,-98.2027
Encino,34.6518,-105.4586
Snowville,37.026,-80.5739
Niota,40.6155,-91.288
Souris,48.91,-100.6826
Lima,35.1737,-96.5983
Shelocta,40.6573,-79.3015
Ovett,31.4849,-89.0273
Lehr,46.2826,-99.3528
Crooked Creek,61.8439,-158.1082
La Joya,34.345,-106.8466
Yucca,34.8629,-114.1461
Fairview,42.6871,-110.9866
Caledonia,47.4577,-96.8892
Flemington,37.8039,-93.5014
Zinc,36.2836,-92.9147
Thendara,43.701,-74.9971
Cherry Valley,41.1594,-79.8012
Goldfield,38.7176,-105.1253
Goodyears Bar,39.5459,-120.888
Memphis,41.0946,-96.4332
Tuttle,37.2965,-120.3789
Avilla,37.1938,-94.1298
Courtenay,47.2241,-98.5685
Piqua,37.922,-95.5375
La Esperanza,26.4313,-98.8923
Cayuse,45.6765,-118.5736
Nashua,46.0377,-96.3059
Glen Jean,37.9272,-81.1531
Olivet,38.4813,-95.7519
Princeton,34.4913,-82.2958
Wood,43.4971,-100.4802
Grenville,45.467,-97.3901
South Acomita Village,35.0533,-107.5722
Cartago,36.3123,-118.0261
Fox,34.3601,-97.4928
Radersburg,46.1965,-111.6316
Lake Aluma,35.5334,-97.4484
Washam,41.0056,-109.6992
Grass Ranch Colony,43.65,-98.8836
Maloy,40.673,-94.412
Lebanon,40.0487,-100.2761
Elmer,34.4808,-99.3521
San Acacio,37.2086,-105.5667
Board Camp,34.5369,-94.0887
Gratz,38.4719,-84.9471
Hardy,47.1806,-111.8172
Worthville,41.0246,-79.1394
Cherry Fork,38.8873,-83.6125
Popponesset Island,41.5855,-70.4591
Saint Charles,34.0806,-80.2249
Briarwood,46.787,-96.7949
Dewey,40.3193,-88.2833
North Crows Nest,39.8661,-86.1624
Templeton,37.0811,-77.3563
Sciota,40.5626,-90.748
Lake Sumner,34.6186,-104.3801
Crown Point,60.4267,-149.353
Pinebrook,30.3125,-95.8767
Eva,36.0687,-88.0081
Douds,40.8438,-92.0764
Arco,44.3838,-96.1826
Savonburg,37.7489,-95.1428
Praesel,30.631,-97.0211
Lamoille,40.7239,-115.479
Deer Park,31.2198,-88.3226
Parshall,40.0554,-106.1757
Plush,42.4051,-119.8993
Harrison City,40.3547,-79.6502
Strandquist,48.4894,-96.4479
Auburn,39.0961,-80.8562
Morrison,38.6716,-91.6334
Ronco,39.8686,-79.9211
Manchester,43.7254,-93.4509
Tilleda,44.8156,-88.9125
Morrison Bluff,35.3828,-93.5228
Annada,39.2622,-90.8287
Newburg,48.7139,-100.9127
Clinton,42.7598,-102.3479
Colliers,40.3651,-80.5377
Hayesville,41.2648,-92.2478
Nicasio,38.0606,-122.7008
Klahr,40.2979,-78.5129
Beedeville,35.4292,-91.1107
Aldrich,37.5489,-93.5512
Edie,40.0863,-79.128
South Greenfield,37.3761,-93.841
Tennant,41.5941,-95.445
Rochester,41.6747,-91.1509
Tylersburg,41.3837,-79.3201
Larke,40.425,-78.2086
Camden,40.1529,-90.7733
Somerset,38.9268,-107.4725
Whitehawk,39.7206,-120.5536
Orlando,36.1355,-97.3654
Osgood,40.1972,-93.35
Saint Catharine,39.7986,-92.995
Tibbie,31.3628,-88.2471
Sandyville,41.3709,-93.3862
Hanover,33.0029,-86.199
Simpson,37.4673,-88.7557
Sidney,41.105,-85.7425
Iola,38.8341,-88.6279
Funkley,47.7869,-94.4267
Amagon,35.5631,-91.1093
Rendville,39.6199,-82.09
Whitewater,39.9449,-84.8307
Farlington,37.6155,-94.8226
Montreal,37.9697,-92.5894
Scott,33.5945,-91.076
Littlejohn Island,43.7599,-70.1284
Flowing Springs,34.3131,-111.3379
Beurys Lake,40.7194,-76.3795
Weatherby,39.9093,-94.2419
Cobbtown,30.8823,-87.1212
Sun Valley,33.6705,-95.4287
Karlsruhe,48.0911,-100.6162
Allisonia,36.9342,-80.7255
Hubbell,40.0088,-97.4966
Fort Fetter,40.4301,-78.4044
Gramling,35.0782,-82.1332
Hayfield,43.1786,-93.6949
Liberty,40.0854,-96.4829
Luis Lopez,33.9904,-106.8878
Marshfield,40.2512,-87.4523
Reservoir,40.4025,-78.3849
Millboro,37.9785,-79.6022
Myrtle,43.5632,-93.163
Naples,44.7716,-97.5131
Marienthal,38.4891,-101.22
Beaver,42.0383,-94.14
Igiugig,59.3056,-155.8739
Garciasville,26.3198,-98.6997
New Bedford,41.5114,-89.7181
Marthaville,31.738,-93.39
Duffield,36.7196,-82.796
Underhill Center,44.508,-72.8989
Knowlton,44.7189,-89.6803
Pettibone,47.117,-99.5208
Bartlett,37.0549,-95.2112
Abiquiu,36.2017,-106.3238
Morley,42.0061,-91.2459
Elyria,41.6802,-99.0053
Sweet Grass,48.9929,-111.9668
Big Pool,39.6251,-78.0161
Atlantic,41.5054,-80.3408
Leamersville,40.3742,-78.4312
Randalia,42.8634,-91.8867
Illinois City,41.3991,-90.8996
McDougal,36.4365,-90.3907
Hendrix,33.7753,-96.4072
Dazey,47.1883,-98.2007
Colwell,43.1572,-92.5916
Fair Oaks,36.1611,-95.691
Nassau,45.0677,-96.4417
Neskowin,45.1208,-123.9766
Green Bank,38.4267,-79.8343
Martinez Lake,32.9843,-114.4722
Havana,37.0921,-95.9418
Bushnell,44.3274,-96.6424
Eyers Grove,41.0935,-76.5189
East Brooklyn,41.1727,-88.2662
Evan,44.3549,-94.8361
Hessville,41.4031,-83.243
Pekin,47.7919,-98.3278
Gordon,46.2409,-91.7995
Kincora,39.0383,-77.4357
Olivia,40.7142,-78.2043
Mammoth,44.9733,-110.6931
Carrier,36.4786,-98.0172
Elgin,37.0019,-96.2806
Sedalia,39.4396,-104.9699
Blacksville,39.7175,-80.2146
Butte City,43.607,-113.2408
Janesville,39.3753,-88.2449
Wallace,38.9127,-101.593
Herrings,44.0223,-75.6526
Fishers Island,41.27,-71.9892
Redding,40.6067,-94.3863
Strang,36.4123,-95.1347
Kysorville,42.6528,-77.7949
Barstow,48.7783,-118.1329
Reserve,39.977,-95.5654
Grant,41.1429,-94.9848
Trilla,39.3752,-88.3507
New Alluwe,36.6101,-95.4888
White Bird,45.7621,-116.3008
Fairburn,43.6869,-103.2087
Midfield,28.9404,-96.2132
Diaperville,46.6059,-90.7095
Millard,40.1075,-92.546
Longoria,26.3024,-98.6425
Olmitz,38.5164,-98.9367
Long Creek,48.1009,-103.2548
Nekoma,41.1719,-90.191
Fishers Landing,44.2772,-76.0088
Inavale,40.0923,-98.6484
Whitley Gardens,35.6574,-120.507
Takotna,62.9827,-156.0838
Orovada,41.5492,-117.8235
Woodsville,42.579,-77.7338
Riceville,41.7792,-79.8045
Running Water,42.7822,-97.9816
Port Penn,39.5169,-75.5811
Tierra Bonita,26.2727,-97.8276
Proctor,31.9867,-98.4304
Thayer,41.0287,-94.0499
Scarville,43.4707,-93.6152
Zenda,37.444,-98.2819
Frank,38.5462,-79.808
West Cornwall,41.8642,-73.3608
Fay,35.8161,-98.6587
Ravinia,43.1365,-98.4268
Orrum,34.4667,-79.0089
Casselman,39.8857,-79.2112
Melmore,41.0262,-83.105
Tintah,46.0108,-96.3201
Thynedale,36.8182,-78.4774
Dawson,46.8679,-99.7536
Swink,34.0169,-95.2018
Bucyrus,46.0648,-102.7885
Wagner,40.6802,-77.3878
Koyukuk,64.9008,-157.6946
Ashwood,34.1142,-80.3039
Branson,37.0155,-103.8838
Panorama Heights,35.8068,-118.627
St. Paul,40.7678,-91.5164
Rome,38.6657,-83.3793
Rodeo,31.8396,-109.0265
Leonard,39.8943,-92.1819
Quesada,26.2819,-98.5819
Ovando,47.0207,-113.1717
Cherokee City,36.2947,-94.5769
Vera Cruz,40.7016,-85.0795
Arrowhead Springs,41.5081,-109.1551
Nodaway,40.9361,-94.8973
Jamaica,43.0975,-72.7784
Odanah,46.5999,-90.6878
Prattville,40.206,-121.1575
Truxton,39.0035,-91.2403
Sheridan Lake,38.4667,-102.2943
Columbia,37.7538,-78.1632
Huson,47.0325,-114.34
Kleindale,32.2681,-110.9146
Octa,39.6133,-83.6106
Gully,47.7684,-95.6229
Tupelo,35.3903,-91.2299
South Naknek,58.6637,-156.9908
Junction,37.7234,-88.2381
Fallis,35.7493,-97.1182
Alamo,48.5824,-103.4676
Vanderwagen,35.2714,-108.7517
Raynesford,47.2701,-110.732
Ethel,39.8933,-92.741
Scofield,39.7198,-111.1623
Placerville,43.9427,-115.946
Cope,39.6692,-102.8501
Clayton,39.7369,-100.1765
Wellfleet,40.7539,-100.7319
Revere,44.2215,-95.3611
Kirby,40.8135,-83.4194
Dickey,46.5368,-98.4681
Lithium,37.8322,-89.8832
Manning,47.231,-102.7702
Paskenta,39.8833,-122.5456
Surprise,41.1047,-97.3085
Milton,48.626,-98.0459
Horseshoe Beach,29.4495,-83.2821
Leonard,47.6513,-95.2672
Arkoe,40.2594,-94.8279
Brooks,47.2051,-109.4212
Evergreen,34.4149,-78.9114
Anderson,40.7982,-95.6086
Glen Haven,42.8313,-91.0633
Georgetown,47.0784,-96.7959
Alpine Northeast,43.1938,-111.0072
Saronville,40.603,-97.9387
Seeley,39.4852,-75.2455
Rockport,48.485,-121.6065
Leith,46.3626,-101.6385
Chenega,60.0757,-148.0194
Julian,40.5198,-95.8674
Fullerton,46.1632,-98.4272
Andover,45.4102,-97.9037
Spade,33.926,-102.1543
Clawson,39.1391,-111.0934
Mayfield,37.2632,-97.5404
Tildenville,28.5384,-81.6025
Casmalia,34.8378,-120.5309
Plato,37.5027,-92.2201
Mount Judea,35.9214,-93.0577
Hansford,38.2067,-81.396
Canyon Creek,46.8053,-112.2544
Glenn,33.1493,-85.2092
Tuttle,47.1445,-99.9934
West Kootenai,48.9652,-115.2213
Nome,46.6758,-97.8162
Govan,33.2227,-81.1748
Lelia Lake,34.9015,-100.7699
Rosebud,46.2711,-106.4468
Siasconset,41.2636,-69.9718
Archer,41.1665,-98.1386
Primrose,41.6238,-98.2377
Pleasanton,40.5824,-93.7429
Acton,45.929,-108.6788
Jump River,45.3555,-90.7965
Beards Fork,38.0645,-81.2279
Piedmont,37.6206,-96.3708
Gypsy,39.3648,-80.307
Marlboro,39.486,-75.3215
Sherman,41.5746,-73.4957
Belle Prairie City,38.2235,-88.5556
Osage,43.9848,-104.4269
Ritchey,36.944,-94.1858
Big Flat,36.0056,-92.4066
Danbury,40.0376,-100.4051
Nanafalia,32.1114,-87.9958
Ronneby,45.6853,-93.8601
Clifford,47.3483,-97.4102
Sattley,39.6265,-120.4357
Chatsworth,42.9163,-96.5145
Hot Springs Landing,33.2047,-107.21
Idalia,39.7029,-102.2938
Gerlach,40.6452,-119.3614
Egeland,48.6281,-99.098
Soda Springs,39.3248,-120.3786
Carlos,39.6237,-78.9567
Perrin,33.0348,-98.0693
Chamizal,34.2182,-106.9152
Long Lake,45.8431,-88.6673
Seville,31.9608,-83.6012
Topeka,40.3304,-89.9306
Renfrow,36.9247,-97.6572
Bathgate,48.8803,-97.4741
Rockbridge,39.5861,-82.5262
Amity,39.8682,-94.4352
Woodruff,34.7843,-110.0366
Carlton,31.343,-87.8378
Indian Creek,25.8783,-80.1371
Bonanza Hills,27.7948,-99.4695
Ramos,26.428,-99.027
Cornland,39.9376,-89.4015
Ponderosa,36.1051,-118.5293
De Borgia,47.3701,-115.3211
Darlington,40.1981,-94.3997
Ekwok,59.3462,-157.4861
Bowman,35.8194,-90.4964
Punta de Agua,34.6016,-106.2922
Great Bend,46.1546,-96.801
Loco Hills,32.8197,-103.9783
Veguita,34.5146,-106.7679
Kim,37.247,-103.3534
Nardin,36.8041,-97.4499
Pine Bend,47.4222,-95.5979
Oakhaven,33.7293,-93.6205
Annapolis,39.1431,-87.8172
Hollowayville,41.3648,-89.2951
Candy Kitchen,34.912,-108.4929
Clio,40.636,-93.4514
Tradesville,34.7705,-80.5487
Ong,40.3983,-97.8392
Saratoga,33.7446,-93.9043
Worth,40.4045,-94.4465
Wallowa Lake,45.3041,-117.2117
Whiteash,37.7853,-88.9294
Mud Bay,59.1518,-135.3585
Peoria,39.6649,-104.1456
Bowmore,34.9358,-79.2999
Santa Cruz,33.2327,-112.1594
Dennis Acres,37.0465,-94.5044
Thornton,44.7984,-88.6916
North River,46.9503,-96.8019
Blue Eye,36.4966,-93.3977
Merwin,38.4041,-94.5906
Echo,40.9803,-111.4393
Utting,33.8544,-113.9129
Roy Lake,47.3176,-95.5428
Vida,47.8336,-105.4924
Jessie,47.5402,-98.2291
Pinetown,35.6111,-76.8558
Waverly,44.9987,-96.9742
Bridger,44.5421,-101.9136
Summit Lake,45.3759,-89.2044
Augusta,40.7598,-91.2768
Newport,42.6002,-99.3283
Lincolnville,41.7902,-79.8381
Taopi,43.5575,-92.6407
Pancoastburg,39.624,-83.2642
Grafton,43.1706,-72.6084
Reagan,34.3488,-96.7193
Donnybrook,48.5077,-101.8868
Halsey,41.9033,-100.2699
Cross Anchor,34.644,-81.8585
Curlew,42.9797,-94.7378
Central,65.5213,-144.6409
Plano,40.7555,-93.0469
Apache Creek,33.8486,-108.6141
Long Creek,34.4382,-78.0161
Hunt,42.5477,-77.991
Deer Grove,41.6096,-89.6866
Kremlin,48.5707,-110.0862
Guadalupe Guerra,26.4108,-99.0819
Carbon,41.0498,-94.8246
Winfred,44.0009,-97.3598
Amaya,28.7121,-99.8353
Coyote,36.1615,-106.6067
Defiance,38.6327,-90.7846
Lynn Center,41.2945,-90.3592
Sun City,37.3785,-98.9166
Morristown,45.9386,-101.7188
Hadley,43.9987,-95.8575
Dayton Lakes,30.1446,-94.8208
Amistad,29.5245,-101.1531
Terlton,36.1876,-96.4918
Leggett,35.9896,-77.58
Allendale,40.4853,-94.2887
Anegam,32.3742,-112.035
Williford,36.2518,-91.3605
Alanreed,35.2117,-100.7325
Nondalton,59.9711,-154.8627
Luna,33.8181,-108.9435
Poplar Grove,34.5522,-90.8542
Hamlet,40.3845,-101.2345
Hurdsfield,47.4468,-99.931
Woodbury,37.1836,-86.6353
Glade,39.6837,-99.3116
Rectortown,38.9211,-77.856
Paris,39.0024,-77.952
Benton,32.3078,-86.818
Sekiu,48.2639,-124.3015
Rio Chiquito,35.9949,-105.9069
Tolstoy,45.2083,-99.614
Waldenburg,35.5652,-90.9346
Virginia,40.2458,-96.4988
Buchanan,47.0626,-98.829
Winton,47.9284,-91.8005
Sanford,37.9299,-75.662
McCoy,39.9144,-106.7257
Dailey,38.7968,-79.8967
North Bay,43.2283,-75.745
Pondera Colony,48.2399,-112.4181
Jud,46.5258,-98.8976
Ophir,40.3716,-112.2507
Geeseytown,40.4516,-78.3439
Lavinia,35.8508,-88.6527
Canones,36.1768,-106.4244
Independence,40.3378,-87.1717
Big Bow,37.5609,-101.5573
Lapoint,40.4043,-109.7969
Inverness,48.5599,-110.7101
Gruver,43.3931,-94.7036
Frytown,41.572,-91.7321
Wasta,44.0696,-102.4464
Whippoorwill,36.9123,-96.1288
Qui-nai-elt Village,47.2502,-124.1902
Dundarrach,34.9247,-79.1575
Fingerville,35.1351,-82.0002
Beyerville,31.3919,-110.8749
Clarksburg,39.4352,-85.3473
Dresden,39.6228,-100.4191
Ben Arnold,30.9589,-96.9731
Gandy,41.4698,-100.4583
Eddyville,37.5005,-88.5847
Artas,45.8873,-99.8069
Callimont,39.8011,-78.9216
Furley,37.8801,-97.2119
Webb City,36.8074,-96.7119
Urbank,46.1242,-95.5104
Gerty,34.8357,-96.2889
Brooksville,35.2097,-96.9611
Brookview,38.5739,-75.7927
Clam Lake,46.1579,-90.9056
Rosston,36.8129,-99.9326
Centrahoma,34.6104,-96.3437
West Dummerston,42.9299,-72.6128
Craig,42.8955,-96.3096
Lynn,37.4219,-104.6431
Balltown,42.6371,-90.87
Martin,47.8268,-100.1154
Flaxville,48.8045,-105.1736
Calverton,38.6355,-77.6662
Swan,41.4676,-93.3096
Spring Gap,39.5654,-78.7054
Blackgum,35.6112,-94.99
Vista,37.9891,-93.6637
Barney,46.2658,-96.9988
Fords Creek Colony,47.131,-108.9169
Graingers,35.3164,-77.5066
Beulah Beach,41.3918,-82.4428
Fox,45.2884,-109.2125
California Junction,41.5601,-95.9947
Randlett,40.2267,-109.8308
Crystal Downs Country Club,44.7014,-86.2311
Crellin,39.3886,-79.4685
Magnet,42.4561,-97.4692
Ripley,40.0252,-90.6379
Egypt,35.8677,-90.9459
Belvidere,40.2546,-97.5577
Bassett,43.0617,-92.5153
Lake City,45.7248,-97.4139
Wilburton Number Two,40.8185,-76.3789
Avalon,39.66,-93.4394
Gardi,31.5409,-81.797
New Haven,43.2839,-92.6422
Ada,39.1622,-97.886
Atomic City,43.4431,-112.8124
Sentinel Butte,46.9195,-103.84
Bruno,46.281,-92.668
Kirby,43.8033,-108.181
Mayhill,32.8961,-105.496
Yuba,43.5364,-90.4267
Little Orleans,39.63,-78.3949
Dunlap,38.5763,-96.3676
Prairie Hill,39.5208,-92.7363
Fortuna,48.9099,-103.7783
Fresno,40.3308,-81.7386
Caney Ridge,35.7637,-94.8828
Otway,38.8648,-83.188
Dovray,44.0545,-95.5477
Abie,41.3341,-96.9498
Willis Wharf,37.5176,-75.8089
Ortley,45.3349,-97.205
Lancaster,37.7675,-76.4549
Baker,46.7105,-96.5579
Oreminea,40.4033,-78.2546
El Rancho,36.2207,-119.0684
Southside Chesconessex,37.7439,-75.7786
Neal,37.8337,-96.0809
Mount Hebron,41.7857,-122.008
Weston,43.2904,-72.7922
Wahak Hotrontk,32.1748,-112.3664
Wardville,34.655,-96.0309
Emison,38.7992,-87.4604
Las Palmas,26.9515,-99.276
Regal,45.4054,-94.8397
Gentry,40.3326,-94.4233
Adams,39.8708,-91.1998
Jardine,45.0565,-110.6186
Edgewood,41.462,-122.426
Richfield,41.1108,-96.0763
Whalan,43.7341,-91.9238
Petrey,31.8495,-86.2057
Erwin,44.488,-97.4409
Imogene,40.8777,-95.4292
Stonewall Gap,37.1605,-105.0342
Paynes Creek,40.3409,-121.9174
Harris,40.3062,-93.3504
Guernsey,41.6506,-92.346
Holmesville,40.2009,-96.6584
Manele,20.7419,-156.9012
Egegik,58.2181,-157.4036
Corinth,35.0693,-93.4235
Hitchita,35.5199,-95.7517
Middle Grove,39.3951,-92.2723
Toeterville,43.4401,-92.8879
Dooling,32.23,-83.9289
Paoli,40.6128,-102.4718
Swedona,41.2801,-90.4433
New Hope,37.6279,-85.5067
Ree Heights,44.5158,-99.2005
Movico,31.0628,-88.0266
Gregory,35.1534,-91.3343
Coalmont,40.2113,-78.2
Cotopaxi,38.3738,-105.6912
Utica,33.9051,-96.2214
Ceex Haci,44.2818,-89.965
Nunda,44.1599,-97.0194
Unity,37.152,-89.273
Watrous,35.79,-104.9821
Orme,35.0147,-85.8048
Waves,35.5695,-75.4666
Eagle Harbor,38.5664,-76.6871
Berlin,46.3784,-98.4885
Fancy Gap,36.6771,-80.6997
Branchville,41.268,-73.4433
Alamo,39.9834,-87.0552
Playas,31.9125,-108.5363
Maryhill,45.6928,-120.807
Port Clarence,65.1108,-166.7683
Dawson,39.4772,-78.9457
Irvington,43.0129,-94.1957
Golden,34.0312,-94.8978
Kickapoo Site 2,39.7029,-95.6495
Okaton,43.8621,-100.9049
Glenwood,33.3188,-108.8811
Bolton,44.3742,-72.8859
Mershon,31.4636,-82.2538
Graf,42.4939,-90.8733
Argyle,40.5359,-91.5678
Forestburg,44.0212,-98.1032
Sheppards Mill,39.4124,-75.3136
Bruneau,42.8766,-115.8001
Conway,48.3357,-122.3444
Sargeant,43.8057,-92.8006
St. Vincent,48.9693,-97.2264
Andres,41.3711,-87.8816
Henriette,45.8711,-93.12
Iantha,37.515,-94.3994
Phillipstown,38.1429,-88.0181
Pollock,40.3583,-93.0834
Dover Hill,38.7221,-86.8003
Dalton,39.3976,-92.9921
Addy,48.3588,-117.8372
Lake Roberts,33.0313,-108.1689
Turton,45.049,-98.0974
Carrsville,37.3981,-88.3754
Cayuga,46.0761,-97.3845
Garey,34.8869,-120.3141
Pierpoint,36.1405,-118.6296
Brookston,33.6232,-95.7001
Levering,45.6347,-84.7838
Smoketown,40.0387,-76.204
Leggett,39.8636,-123.7253
Zeandale,39.1627,-96.4279
Soldier,39.5372,-95.9657
Oak Hall,37.9307,-75.547
Palo Blanco,26.3876,-98.9024
Capulin,36.7445,-103.9958
Homestead,34.1488,-107.882
Winnetoon,42.5135,-97.9601
Mojave Ranch Estates,34.9449,-114.5907
Esterbrook,42.4062,-105.3858
Mount Leonard,39.1254,-93.3945
South Gifford,40.0258,-92.6829
Cross Village,45.6439,-85.0312
Yorkshire,40.3252,-84.4947
Duchess Landing,35.3985,-95.4165
La Moca Ranch,27.902,-99.5036
Crum,37.9095,-82.447
Saint Marks,37.736,-97.5629
Westport,45.7145,-95.1681
Revere,40.4944,-91.6764
Stephan,44.2482,-99.4576
Neihart,46.9352,-110.736
Violet Hill,36.1529,-91.8398
Gardners,40.0063,-77.2084
Pencil Bluff,34.6299,-93.735
Laconia,38.0318,-86.0855
Coulterville,37.7123,-120.1967
Brimson,40.1449,-93.7384
Huron,39.6384,-95.3512
Martinsdale,46.4548,-110.312
Chignik,56.3003,-158.4132
Wise River,45.792,-112.9485
Pilsen,38.4711,-97.0389
Ayers Ranch Colony,47.051,-108.945
New Wells,37.554,-89.6246
Manzano Springs,34.9614,-106.2328
Arrow Rock,39.07,-92.9473
